Kind,Name,AvgCyclomatic,Cyclomatic,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,CountLineCode,CountLineBlank,CountLineCodeDecl,CountLineCodeExe,CountStmtDecl,CountStmtExe,CountSemicolon,CountStmt,SumCyclomatic,MaxCyclomatic,CountLine,CountDeclClass,CountLineComment,RatioCommentToCode,CountDeclFunction
Public Class,org.apache.cassandra.config.UnitConfigOverride,3,,15,0,14,1,46,5,17,15,10,12,11,20,5,3,52,,2,0.04,
Public Class,org.apache.cassandra.config.YamlConfigurationLoader,3,,17,1,16,1,328,49,91,179,90,158,134,201,33,6,392,,18,0.05,
Public Class,org.apache.cassandra.config.YamlConfigurationLoaderTest,1,,19,2,16,2,353,56,86,253,60,171,172,200,44,3,439,,37,0.10,
Public Class,org.apache.cassandra.cql.jdbc.JdbcDecimalTest,1,,10,1,9,0,12,1,7,5,6,5,5,7,1,1,13,,0,0.00,
Public Class,org.apache.cassandra.cql3.AlterSchemaStatementTest,2,,10,0,10,0,31,2,11,14,10,9,8,15,4,2,36,,3,0.10,
Public Class,org.apache.cassandra.cql3.AssignmentTestableTest,1,,12,1,11,1,24,3,4,14,3,14,14,17,2,1,27,,2,0.08,
Public Class,org.apache.cassandra.cql3.Attributes,3,,11,1,10,0,112,27,25,55,24,52,41,71,25,9,151,,13,0.12,
Public Class,org.apache.cassandra.cql3.BatchTest,1,,8,1,8,0,134,28,41,56,28,44,46,70,23,5,162,,0,0.00,
Public Class,org.apache.cassandra.cql3.CDCStatementTest,1,,7,0,7,0,31,3,9,12,5,12,12,17,4,1,34,,0,0.00,
Public Class,org.apache.cassandra.cql3.CIDRTest,1,,14,1,13,0,141,25,27,94,16,70,70,82,18,1,166,,0,0.00,
Public Class,org.apache.cassandra.cql3.CQLTesterTest,1,,17,2,13,2,41,9,7,28,6,28,28,32,3,1,57,,7,0.17,
Public Class,org.apache.cassandra.cql3.ColumnIdentifier,2,,7,0,6,1,158,32,52,73,47,65,66,99,30,3,210,,20,0.13,
Public Class,org.apache.cassandra.cql3.ColumnIdentifierTest,2,,15,1,14,0,73,12,30,49,27,41,50,57,8,3,85,,1,0.01,
Public Class,org.apache.cassandra.cql3.ColumnSpecification,2,,9,0,7,1,59,9,18,27,16,20,21,33,11,4,77,,9,0.15,
Public Class,org.apache.cassandra.cql3.CorruptionTest,2,,28,4,22,2,122,26,34,70,36,56,60,80,12,3,159,,11,0.09,
Public Class,org.apache.cassandra.cql3.CqlParserTest,1,,16,3,13,1,72,17,34,37,28,37,39,48,8,1,93,,4,0.06,
Public Class,org.apache.cassandra.cql3.CustomNowInSecondsTest,1,,13,2,10,1,154,45,58,91,50,64,67,87,19,2,216,,18,0.12,
Public Class,org.apache.cassandra.cql3.CustomPayloadMirroringQueryHandler,1,,8,0,8,0,51,6,27,15,12,14,15,22,6,1,62,,5,0.10,
Public Class,org.apache.cassandra.cql3.DecoratedKeyPrefixesTest,1,,15,1,15,0,198,25,29,120,33,88,94,120,33,3,231,,8,0.04,
Public Class,org.apache.cassandra.cql3.DeleteTest,1,,35,4,30,0,101,16,18,78,17,43,51,56,4,2,118,,1,0.01,
Public Class,org.apache.cassandra.cql3.DistinctQueryPagingTest,3,,34,6,26,2,156,39,15,111,21,78,79,98,19,7,209,,14,0.09,
Public Class,org.apache.cassandra.cql3.DurationTest,1,,13,1,12,1,305,46,59,178,39,172,166,199,32,4,385,,34,0.11,
Public Class,org.apache.cassandra.cql3.EmptyValuesTest,1,,10,0,10,0,166,23,58,92,45,90,88,110,21,4,192,,3,0.02,
Public Class,org.apache.cassandra.cql3.ErrorCollectorTest,1,,20,6,13,1,164,57,89,72,67,59,73,96,6,1,234,,13,0.08,
Public Class,org.apache.cassandra.cql3.FieldIdentifier,1,,7,0,6,1,49,8,14,14,11,12,12,23,11,2,71,,14,0.29,
Public Class,org.apache.cassandra.cql3.GcCompactionTest,2,,16,2,14,0,427,87,102,295,105,243,241,301,72,6,521,,15,0.04,
Public Class,org.apache.cassandra.cql3.IndexQueryPagingTest,2,,19,3,16,1,98,21,19,68,21,49,54,68,13,3,129,,10,0.10,
Public Class,org.apache.cassandra.cql3.KeyCacheCqlTest,3,,18,2,15,2,445,86,105,285,107,240,249,307,74,14,579,,50,0.11,
Public Class,org.apache.cassandra.cql3.KeywordSplit1Test,1,,4,0,4,0,14,2,7,4,5,2,4,7,2,1,20,,4,0.29,
Public Class,org.apache.cassandra.cql3.KeywordSplitTest,1,,4,0,4,0,14,2,7,4,5,2,4,7,2,1,20,,4,0.29,
Public Class,org.apache.cassandra.cql3.ManyRowsTest,4,,30,8,17,6,37,16,8,26,11,29,28,37,7,4,64,,12,0.32,
Public Class,org.apache.cassandra.cql3.NodeLocalConsistencyTest,1,,13,3,10,0,43,15,21,25,17,25,25,30,4,1,58,,0,0.00,
Public Class,org.apache.cassandra.cql3.NonNativeTimestampTest,1,,20,4,14,2,17,4,5,10,4,10,10,12,1,1,23,,2,0.12,
Public Class,org.apache.cassandra.cql3.Ordering,1,,5,0,5,0,109,24,41,24,36,22,32,56,1,1,154,,21,0.19,
Public Class,org.apache.cassandra.cql3.OutOfSpaceTest,2,,17,1,14,2,87,12,18,47,16,44,38,53,10,4,112,,14,0.16,
Public Class,org.apache.cassandra.cql3.PagingQueryTest,5,,38,3,35,0,73,6,12,49,18,44,45,57,10,8,79,,0,0.00,
Public Class,org.apache.cassandra.cql3.PagingTest,3,,34,4,24,6,83,17,27,51,28,37,44,56,8,4,117,,17,0.20,
Public Class,org.apache.cassandra.cql3.PasswordObfuscator,4,,21,2,11,9,26,6,7,17,7,15,11,19,7,4,52,,20,0.77,
Public Class,org.apache.cassandra.cql3.PasswordObfuscatorTest,1,,15,2,13,0,269,67,47,186,27,75,77,98,20,1,336,,0,0.00,
Public Class,org.apache.cassandra.cql3.PreparedStatementsTest,1,,27,3,23,1,508,93,104,380,73,217,219,258,34,4,631,,30,0.06,
Public Class,org.apache.cassandra.cql3.PstmtPersistenceTest,2,,14,2,11,1,111,31,29,69,30,66,68,86,15,4,152,,10,0.09,
Public Class,org.apache.cassandra.cql3.QualifiedName,1,,7,0,5,2,65,14,19,22,17,17,18,33,17,3,106,,27,0.42,
Public Class,org.apache.cassandra.cql3.QueryEvents,3,,15,0,15,0,250,20,111,82,46,70,50,103,44,6,272,,2,0.01,
Public Class,org.apache.cassandra.cql3.QueryEventsTest,2,,42,3,38,1,263,33,53,155,51,139,140,173,9,3,300,,5,0.02,
Public Class,org.apache.cassandra.cql3.QueryProcessor,2,,13,1,11,1,810,135,244,421,193,351,305,461,128,12,1022,,80,0.10,
Public Class,org.apache.cassandra.cql3.QueryWithIndexedSSTableTest,3,,55,9,36,10,39,9,13,21,14,19,21,29,3,3,58,,10,0.26,
Public Class,org.apache.cassandra.cql3.RandomSchemaTest,2,,24,1,22,1,232,27,64,148,63,117,111,143,29,4,277,,20,0.09,
Public Class,org.apache.cassandra.cql3.RelationTest,1,,45,8,36,1,39,8,17,32,16,32,32,34,1,1,48,,1,0.03,
Public Class,org.apache.cassandra.cql3.ReservedKeywordsTest,3,,15,0,15,0,18,0,3,5,3,4,2,7,3,3,18,,0,0.00,
Public Class,org.apache.cassandra.cql3.ResultSet,2,,9,0,9,0,561,95,139,286,147,273,243,373,21,6,702,,46,0.08,
Public Class,org.apache.cassandra.cql3.RoleName,2,,4,0,4,0,21,4,7,4,6,4,5,10,6,3,25,,0,0.00,
Public Class,org.apache.cassandra.cql3.SecondaryIndexSSTableExportTest,1,,10,0,10,0,122,12,56,63,48,35,57,75,16,5,136,,2,0.02,
Public Class,org.apache.cassandra.cql3.SerializationMirrorTest,6,,29,1,28,0,31,3,8,22,9,23,22,27,6,6,34,,0,0.00,
Public Class,org.apache.cassandra.cql3.SimpleQueryTest,2,,29,6,23,0,415,121,44,334,37,184,191,221,29,5,542,,6,0.01,
Public Class,org.apache.cassandra.cql3.SystemKeyspaceQueryTest,1,,11,0,9,2,21,1,5,10,3,5,5,8,2,1,25,,3,0.14,
Public Class,org.apache.cassandra.cql3.SystemKeyspaceTablesNamesTest,1,,8,0,7,0,53,8,17,23,11,13,13,21,8,1,62,,1,0.02,
Public Class,org.apache.cassandra.cql3.TombstonesWithIndexedSSTableTest,3,,19,2,14,2,118,24,35,79,38,67,78,98,20,6,159,,17,0.14,
Public Class,org.apache.cassandra.cql3.TraceCqlTest,1,,31,4,26,2,108,20,23,87,17,58,58,65,6,1,132,,6,0.06,
Public Class,org.apache.cassandra.cql3.TypeCast,2,,6,0,6,0,40,8,10,17,10,16,14,25,10,3,48,,0,0.00,
Public Class,org.apache.cassandra.cql3.UTName,1,,4,0,4,0,35,7,11,8,10,8,10,18,9,2,42,,0,0.00,
Public Class,org.apache.cassandra.cql3.UpdateParameters,2,,10,1,8,2,152,38,46,67,37,62,61,93,33,7,231,,42,0.28,
Public Class,org.apache.cassandra.cql3.VariableSpecifications,2,,9,0,7,2,57,10,16,25,17,24,24,39,13,5,79,,12,0.21,
Public Class,org.apache.cassandra.cql3.ViewComplexDeletionsPartialTest,2,,20,3,16,1,146,39,21,108,13,105,98,115,16,5,194,,10,0.07,
Public Class,org.apache.cassandra.cql3.ViewComplexDeletionsTest,3,,27,5,18,3,150,50,23,116,17,104,87,113,25,7,224,,24,0.16,
Public Class,org.apache.cassandra.cql3.ViewComplexLivenessLimitTest,3,,19,2,16,2,50,7,11,30,10,26,23,33,8,6,62,,5,0.10,
Public Class,org.apache.cassandra.cql3.ViewComplexLivenessTest,1,,26,6,19,3,80,27,11,62,8,51,51,56,4,1,111,,13,0.16,
Public Class,org.apache.cassandra.cql3.ViewComplexTTLTest,2,,26,8,16,2,118,59,17,89,12,87,80,95,14,8,188,,11,0.09,
Public Class,org.apache.cassandra.cql3.ViewComplexTest,3,,26,4,21,1,168,38,35,127,34,114,102,127,24,8,215,,9,0.05,
Public Class,org.apache.cassandra.cql3.ViewComplexTombstoneTest,3,,22,4,16,2,51,14,11,35,8,29,24,33,9,6,71,,6,0.12,
Public Class,org.apache.cassandra.cql3.ViewComplexUpdatesTest,3,,22,4,16,2,197,53,36,148,24,144,120,157,36,9,275,,25,0.13,
Public Class,org.apache.cassandra.cql3.ViewFiltering1Test,3,,45,6,38,1,379,73,54,310,33,245,226,262,31,15,465,,14,0.04,
Public Class,org.apache.cassandra.cql3.ViewFiltering2Test,2,,40,5,33,3,329,61,28,279,17,123,117,136,18,7,415,,25,0.08,
Public Class,org.apache.cassandra.cql3.ViewFilteringClustering1Test,2,,98,12,79,8,239,38,10,218,10,106,106,113,6,2,300,,23,0.10,
Public Class,org.apache.cassandra.cql3.ViewFilteringClustering2Test,2,,106,13,85,9,172,26,8,157,8,79,79,84,4,2,215,,17,0.10,
Public Class,org.apache.cassandra.cql3.ViewFilteringComplexPKTest,2,,78,11,59,8,181,35,9,162,8,104,104,110,5,2,240,,24,0.13,
Public Class,org.apache.cassandra.cql3.ViewFilteringSimplePKTest,2,,87,11,68,8,206,35,10,185,10,95,95,102,6,2,265,,24,0.12,
Public Class,org.apache.cassandra.cql3.ViewLongTest,4,,46,7,37,1,265,54,28,191,30,162,147,184,30,15,328,,10,0.04,
Public Class,org.apache.cassandra.cql3.ViewPKTest,3,,35,5,29,1,354,76,52,250,36,178,160,192,33,16,439,,9,0.03,
Public Class,org.apache.cassandra.cql3.ViewRangesTest,2,,25,5,19,1,119,35,13,93,11,50,49,60,10,2,158,,4,0.03,
Public Class,org.apache.cassandra.cql3.ViewSchemaTest,2,,57,9,46,3,645,139,61,559,42,321,316,345,25,6,821,,37,0.06,
Public Class,org.apache.cassandra.cql3.ViewTest,2,,25,4,20,2,506,117,82,355,50,223,215,258,43,5,663,,42,0.08,
Public Class,org.apache.cassandra.cql3.ViewTimesTest,2,,26,5,20,2,220,61,28,152,19,110,100,123,22,7,299,,18,0.08,
Public Class,org.apache.cassandra.cql3.conditions.ColumnConditionTest,2,,32,3,28,2,572,76,97,478,93,463,456,491,84,3,679,,31,0.05,
Public Class,org.apache.cassandra.cql3.functions.CastFctsTest,1,,34,5,25,4,372,88,38,305,27,125,126,145,18,2,525,,65,0.17,
Public Class,org.apache.cassandra.cql3.functions.ClusterMetadataFcts,1,,4,0,4,0,24,5,9,8,8,8,7,13,1,1,29,,0,0.00,
Public Class,org.apache.cassandra.cql3.functions.ClusterMetadataFctsTest,5,,30,2,28,0,31,3,6,16,7,12,9,17,5,5,34,,0,0.00,
Public Class,org.apache.cassandra.cql3.functions.CollectionFcts,3,,26,1,18,6,232,32,41,138,46,83,77,112,31,9,348,,84,0.36,
Public Class,org.apache.cassandra.cql3.functions.CollectionFctsTest,1,,42,3,36,2,478,57,37,420,25,199,201,216,14,2,564,,29,0.06,
Public Class,org.apache.cassandra.cql3.functions.FromJsonFct,2,,12,1,11,0,63,10,14,29,12,24,19,32,9,5,73,,0,0.00,
Public Class,org.apache.cassandra.cql3.functions.FunctionCall,2,,9,0,8,0,172,29,41,85,42,77,62,105,16,3,212,,11,0.06,
Public Class,org.apache.cassandra.cql3.functions.FunctionFactoryTest,1,,23,2,19,2,302,43,59,234,50,159,165,185,13,1,379,,34,0.11,
Public Class,org.apache.cassandra.cql3.functions.MathFctsTest,1,,18,3,15,0,232,56,27,173,22,170,169,187,17,2,289,,1,0.00,
Public Class,org.apache.cassandra.cql3.functions.NativeFunctions,1,,8,0,5,3,60,10,14,29,14,29,27,39,10,2,100,,30,0.50,
Public Class,org.apache.cassandra.cql3.functions.NativeFunctionsTest,2,,27,3,21,3,143,14,21,117,18,101,102,112,9,3,173,,16,0.11,
Public Class,org.apache.cassandra.cql3.functions.OperationFctsTest,1,,56,11,44,1,660,179,31,599,18,245,246,262,15,1,860,,22,0.03,
Public Class,org.apache.cassandra.cql3.functions.TimeFctsTest,1,,8,0,7,0,130,21,79,62,62,62,62,79,16,1,151,,0,0.00,
Public Class,org.apache.cassandra.cql3.functions.ToJsonFct,2,,9,1,8,0,55,11,16,23,13,22,18,31,10,3,66,,1,0.02,
Public Class,org.apache.cassandra.cql3.functions.TokenFct,2,,13,1,12,0,64,9,14,37,17,27,24,39,8,3,73,,0,0.00,
Public Class,org.apache.cassandra.cql3.functions.UDAggregate,2,,14,1,13,0,343,55,79,208,71,145,131,196,50,15,404,,6,0.02,
Public Class,org.apache.cassandra.cql3.functions.VectorFcts,1,,23,2,21,0,66,7,13,37,13,22,17,32,3,1,74,,1,0.02,
Public Class,org.apache.cassandra.cql3.functions.VectorFctsTest,2,,72,9,55,11,118,20,15,98,10,56,59,63,34,2,154,,21,0.18,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMask,2,,9,0,7,1,216,38,71,120,70,103,103,145,15,3,291,,37,0.17,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskInAnyPositionWithDefaultTest,1,,12,0,12,0,15,0,3,8,2,1,1,3,1,1,18,,3,0.20,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskInAnyPositionWithNullTest,1,,9,0,9,0,12,0,3,5,2,1,1,3,1,1,15,,3,0.25,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskInAnyPositionWithPartialTest,1,,18,0,18,0,21,0,3,14,2,1,1,3,1,1,24,,3,0.14,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskInAnyPositionWithReplaceTest,1,,15,0,15,0,18,0,3,11,2,1,1,3,1,1,21,,3,0.17,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskInAnyPositionWithUDFTest,1,,15,0,15,0,35,2,7,24,5,3,5,8,2,1,40,,3,0.09,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskNativeTypesTest,3,,22,2,19,2,43,5,14,27,10,25,25,31,5,3,55,,7,0.16,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskQueryWithDefaultTest,2,,17,0,16,1,19,0,4,10,4,8,7,11,2,2,23,,4,0.21,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskQueryWithNullTest,2,,11,0,11,0,14,0,4,5,4,5,4,8,2,2,17,,3,0.21,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskQueryWithPartialTest,2,,15,0,15,0,18,0,4,9,4,9,8,12,2,2,21,,3,0.17,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskQueryWithReplaceTest,2,,19,0,18,1,21,0,4,12,4,10,9,13,2,2,25,,4,0.19,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskQueryWithUDFTest,2,,17,0,17,0,38,2,9,24,7,10,11,16,3,2,43,,3,0.08,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskTest,1,,28,2,23,7,440,60,57,355,40,206,205,230,20,3,546,,136,0.31,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskTester,2,,13,1,11,1,85,14,30,50,24,40,41,54,11,2,106,,7,0.08,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskWithTypeAlteringFunctionTest,2,,11,0,11,0,90,11,27,52,18,30,32,43,14,2,108,,7,0.08,
Public Class,org.apache.cassandra.cql3.functions.masking.ColumnMaskWithUDFTest,1,,17,1,14,1,201,32,51,146,39,81,83,98,16,1,253,,20,0.10,
Public Class,org.apache.cassandra.cql3.functions.masking.DefaultMaskingFunction,1,,7,0,7,0,31,5,9,10,8,6,8,14,4,1,46,,10,0.32,
Public Class,org.apache.cassandra.cql3.functions.masking.DefaultMaskingFunctionTest,1,,6,0,6,0,9,0,3,2,2,1,1,3,1,1,12,,3,0.33,
Public Class,org.apache.cassandra.cql3.functions.masking.HashMaskingFunction,2,,11,0,11,0,84,13,24,42,19,28,26,41,15,3,108,,13,0.15,
Public Class,org.apache.cassandra.cql3.functions.masking.HashMaskingFunctionTest,1,,16,2,12,2,39,9,9,25,7,15,14,19,4,2,57,,9,0.23,
Public Class,org.apache.cassandra.cql3.functions.masking.MaskingFcts,1,,9,0,8,1,11,0,2,5,2,5,5,7,1,1,15,,4,0.36,
Public Class,org.apache.cassandra.cql3.functions.masking.NullMaskingFunction,1,,7,0,6,0,29,4,8,9,7,5,6,12,4,1,41,,8,0.28,
Public Class,org.apache.cassandra.cql3.functions.masking.NullMaskingFunctionTest,1,,6,0,6,0,9,0,3,2,2,1,1,3,1,1,12,,3,0.33,
Public Class,org.apache.cassandra.cql3.functions.masking.PartialMaskingFunction,2,,14,1,12,1,112,21,38,54,28,33,37,53,14,5,154,,21,0.19,
Public Class,org.apache.cassandra.cql3.functions.masking.PartialMaskingFunctionTest,2,,27,3,21,3,110,17,18,79,11,59,58,66,9,4,143,,16,0.15,
Public Class,org.apache.cassandra.cql3.functions.masking.ReplaceMaskingFunction,1,,9,1,8,0,36,6,10,16,9,8,9,15,4,1,50,,8,0.22,
Public Class,org.apache.cassandra.cql3.functions.masking.ReplaceMaskingFunctionTest,1,,20,1,18,1,38,3,8,27,6,23,23,26,2,1,46,,5,0.13,
Public Class,org.apache.cassandra.cql3.functions.masking.SelectMaskedPermissionTest,1,,14,1,12,1,267,45,37,191,30,175,177,200,34,1,335,,24,0.09,
Public Class,org.apache.cassandra.cql3.functions.masking.UnmaskPermissionTest,1,,13,1,11,1,148,28,38,98,29,77,89,104,18,2,190,,16,0.11,
Public Class,org.apache.cassandra.cql3.functions.types.DataTypeClassNameParser,3,,16,1,14,0,305,51,67,184,65,129,112,171,20,13,367,,13,0.04,
Public Class,org.apache.cassandra.cql3.functions.types.Metadata,3,,29,1,13,16,43,5,7,21,8,18,15,25,9,7,104,,60,1.40,
Public Class,org.apache.cassandra.cql3.functions.types.TupleType,2,,11,0,6,5,90,16,27,35,23,35,33,55,21,4,174,,68,0.76,
Public Class,org.apache.cassandra.cql3.functions.types.TupleValue,1,,7,0,6,1,48,11,18,15,13,16,16,27,10,3,73,,14,0.29,
Public Class,org.apache.cassandra.cql3.functions.types.UDTValue,1,,7,0,6,1,57,12,22,19,15,20,19,32,12,3,77,,8,0.14,
Public Class,org.apache.cassandra.cql3.functions.types.UserType,1,,11,0,8,3,181,32,66,64,43,50,57,89,23,2,292,,79,0.44,
Public Class,org.apache.cassandra.cql3.functions.types.VectorType,2,,6,0,6,0,53,10,18,19,13,22,21,34,12,5,66,,3,0.06,
Public Class,org.apache.cassandra.cql3.functions.types.exceptions.CodecNotFoundException,1,,4,0,4,0,16,3,5,3,4,3,3,7,3,1,23,,4,0.25,
Public Class,org.apache.cassandra.cql3.functions.types.exceptions.DriverException,1,,4,0,4,0,12,3,4,3,4,2,3,6,2,1,18,,3,0.25,
Public Class,org.apache.cassandra.cql3.functions.types.exceptions.DriverInternalError,1,,4,0,4,0,12,3,4,3,4,2,3,6,2,1,20,,5,0.42,
Public Class,org.apache.cassandra.cql3.functions.types.exceptions.InvalidTypeException,1,,4,0,4,0,12,3,4,3,4,2,3,6,2,1,20,,5,0.42,
Public Class,org.apache.cassandra.cql3.restrictions.ClusteringColumnRestrictionsTest,1,,44,8,31,5,1179,353,288,1021,269,1018,1017,1068,50,4,1735,,203,0.17,
Public Class,org.apache.cassandra.cql3.restrictions.ClusteringElements,3,,13,1,9,3,275,62,70,137,65,124,100,163,71,18,467,,136,0.49,
Public Class,org.apache.cassandra.cql3.restrictions.ClusteringElementsTest,2,,19,2,18,0,603,90,217,422,212,333,318,393,62,4,693,,0,0.00,
Public Class,org.apache.cassandra.cql3.restrictions.CustomIndexExpression,2,,8,0,7,1,60,12,19,25,17,20,20,34,13,3,78,,6,0.10,
Public Class,org.apache.cassandra.cql3.restrictions.IndexRestrictions,2,,7,0,6,1,76,17,21,30,23,25,23,46,19,5,105,,12,0.16,
Public Class,org.apache.cassandra.cql3.selection.RawSelector,1,,7,0,5,2,19,3,7,5,7,5,7,11,5,2,28,,6,0.32,
Public Class,org.apache.cassandra.cql3.selection.SelectionColumnMapping,1,,8,0,7,0,74,12,15,39,16,23,22,38,16,3,96,,10,0.14,
Public Class,org.apache.cassandra.cql3.selection.SelectionColumnMappingTest,1,,13,1,11,1,454,82,183,320,142,190,194,238,42,2,579,,44,0.10,
Public Class,org.apache.cassandra.cql3.selection.SelectorSerializationTest,1,,30,6,20,4,64,19,27,51,23,35,37,41,3,1,94,,11,0.17,
Public Class,org.apache.cassandra.cql3.selection.TermSelectionTest,1,,66,9,54,4,542,94,43,501,27,212,215,226,10,1,673,,37,0.07,
Public Class,org.apache.cassandra.cql3.selection.TermSelector,1,,8,1,7,0,98,21,25,35,26,25,26,48,14,3,125,,6,0.06,
Public Class,org.apache.cassandra.cql3.selection.VectorSelector,2,,8,0,8,0,117,19,35,51,34,58,52,80,23,3,142,,6,0.05,
Public Class,org.apache.cassandra.cql3.statements.AddIdentityStatement,2,,8,0,7,0,42,7,13,13,9,13,13,22,8,3,55,,6,0.14,
Public Class,org.apache.cassandra.cql3.statements.AddIdentityStatementTest,1,,10,0,9,0,124,19,40,70,28,58,61,75,13,1,149,,7,0.06,
Public Class,org.apache.cassandra.cql3.statements.AlterRoleStatement,3,,14,2,12,1,102,22,21,52,18,48,36,63,25,8,129,,5,0.05,
Public Class,org.apache.cassandra.cql3.statements.AlterRoleStatementTest,1,,6,0,6,0,73,10,27,29,19,29,29,41,11,1,83,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.BatchStatement,4,,19,2,16,1,528,105,146,325,148,263,230,357,95,19,662,,29,0.05,
Public Class,org.apache.cassandra.cql3.statements.CQL3CasRequest,2,,12,1,9,2,277,45,86,117,85,96,106,164,32,5,364,,44,0.16,
Public Class,org.apache.cassandra.cql3.statements.CreateRoleStatement,3,,14,1,11,2,98,18,19,46,15,40,32,54,22,6,129,,13,0.13,
Public Class,org.apache.cassandra.cql3.statements.CreateRoleStatementTest,1,,6,0,6,0,65,11,25,21,17,21,21,33,11,1,76,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.CreateUserStatementTest,1,,5,0,5,0,27,4,9,7,7,7,7,13,5,1,31,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.DeleteStatement,2,,17,1,14,1,131,23,43,64,24,46,39,60,12,8,166,,12,0.09,
Public Class,org.apache.cassandra.cql3.statements.DescribeStatementTest,2,,28,3,24,1,926,139,140,732,118,223,208,292,61,4,1085,,22,0.02,
Public Class,org.apache.cassandra.cql3.statements.DropIdentityStatement,1,,7,0,7,0,38,6,12,10,8,10,10,18,7,2,49,,5,0.13,
Public Class,org.apache.cassandra.cql3.statements.DropIdentityStatementTest,1,,11,1,9,1,81,17,32,45,23,41,45,54,8,1,106,,10,0.12,
Public Class,org.apache.cassandra.cql3.statements.DropRoleStatement,2,,9,1,7,1,48,10,12,23,10,21,19,30,10,3,63,,5,0.10,
Public Class,org.apache.cassandra.cql3.statements.GrantPermissionsStatement,2,,11,1,9,1,31,6,10,16,8,9,8,13,6,2,39,,3,0.10,
Public Class,org.apache.cassandra.cql3.statements.GrantRoleStatement,1,,5,0,5,0,22,3,7,5,5,5,5,10,4,1,25,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.ListPermissionsStatement,2,,10,1,9,0,93,16,24,43,22,39,38,57,17,4,112,,4,0.04,
Public Class,org.apache.cassandra.cql3.statements.ListRolesStatement,2,,9,0,8,0,89,14,27,48,24,37,34,52,17,5,106,,3,0.03,
Public Class,org.apache.cassandra.cql3.statements.ListSuperUsersStatement,1,,7,1,6,0,43,9,13,17,10,12,10,19,9,2,58,,6,0.14,
Public Class,org.apache.cassandra.cql3.statements.ListSuperUsersStatementTest,1,,14,1,12,0,77,13,21,46,15,44,42,51,7,1,91,,1,0.01,
Public Class,org.apache.cassandra.cql3.statements.ListUsersStatement,2,,12,1,11,0,31,5,13,17,11,13,13,19,4,3,37,,1,0.03,
Public Class,org.apache.cassandra.cql3.statements.PropertyDefinitions,2,,8,0,8,0,114,22,25,59,26,53,37,69,33,4,139,,3,0.03,
Public Class,org.apache.cassandra.cql3.statements.PropertyDefinitionsTest,1,,7,0,7,0,32,3,9,13,5,13,13,18,4,1,35,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.RevokePermissionsStatement,2,,10,1,8,1,36,6,12,17,9,10,9,15,7,2,44,,3,0.08,
Public Class,org.apache.cassandra.cql3.statements.RevokeRoleStatement,1,,5,0,5,0,22,3,7,5,5,5,5,10,4,1,25,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.SelectStatement,3,,18,2,15,2,1375,250,404,754,310,590,511,777,162,22,1802,,178,0.13,
Public Class,org.apache.cassandra.cql3.statements.SelectStatementTest,1,,7,0,7,0,26,4,8,12,6,11,12,16,3,1,30,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.TruncateStatement,2,,9,0,9,0,80,10,16,31,13,27,21,37,15,4,90,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.UpdateStatement,2,,14,1,11,1,229,43,83,124,51,83,79,109,11,7,306,,34,0.15,
Public Class,org.apache.cassandra.cql3.statements.UseStatement,1,,5,0,5,0,46,9,15,11,11,11,12,22,9,1,57,,2,0.04,
Public Class,org.apache.cassandra.cql3.statements.schema.IndexAttributes,3,,11,2,9,0,39,12,12,22,11,19,17,26,9,6,51,,0,0.00,
Public Class,org.apache.cassandra.cql3.statements.schema.IndexTarget,1,,5,0,5,0,89,16,25,36,23,32,33,53,4,2,110,,5,0.06,
Public Class,org.apache.cassandra.cql3.terms.ArrayLiteral,1,,6,0,6,0,37,6,13,11,9,11,10,19,8,3,48,,5,0.14,
Public Class,org.apache.cassandra.cql3.terms.ListsTest,1,,17,2,15,0,110,20,45,78,40,57,69,81,10,3,132,,2,0.02,
Public Class,org.apache.cassandra.cql3.validation.entities.CollectionsTest,1,,35,7,27,2,1519,451,170,1268,122,762,768,841,83,5,2073,,103,0.07,
